abigailCul/TheoryOfAlgorithms,national institute of standards and technology.,https://ror.org/05xpvk416
nileshpd1211/SRIP-UCSD---Efficient-Deep-Networks,university of california san diego(ucsd),https://ror.org/0168r3w48
abongsjoel/Apple-homepage-clone,apple,https://ror.org/01vpeym60
devcovato/201819_sem1_las3019,university of malta,https://ror.org/03a62bv60
MlamboTshepang/WebsiteDevelopmentCourse,university of john hopkins,https://ror.org/00za53h95
lielfr/CoronaScape,university of haifa,https://ror.org/02f009v59
Alystak/gwcacigame,augusta university,https://ror.org/012mef835
hrybrn/ecssweb,university of southampton,https://ror.org/01ryk1543
ogozcelik/hash-table,middle east technical university,https://ror.org/014weej12
codemaxx1/java_lights_out,idaho state university.,https://ror.org/0162z8b04
Jshulgach/Flexi-Luminaire,carnegie mellon university,https://ror.org/05x2bcf33
georgbrown/wrapd-2d,university of indian institute of technology delhi,https://ror.org/049tgcd06
tuomasyr/Point-Cloud-Tools,university of eastern finland,https://ror.org/00cyydd11
KZM26/body-volume-application,university of basel,https://ror.org/02s6k3f65
juniorcl/diabetes-prediction,national institute of diabetes and digestive and kidney diseases.,https://ror.org/00adh9b73
uccser/docker-images,university of canterbury,https://ror.org/03y7q9t39
Retroid/uog-gpa-calc,university of guelph,https://ror.org/01r7awg59
dynhi/ComputerNetworksHCMIU,vietnam national university,https://ror.org/02jmfj006
regro-cf-autotick-bot/esmpy-feedstock,university of illinois/ncsa,https://ror.org/047426m28
VictorBui2702/Google-Simple-News,google,https://ror.org/00njsd438
Jsoneft/HBUTPaperTemplate,hubei university of technology,https://ror.org/02d3fj342
lyapschaff/SCW2021-git-project,university of würzburg,https://ror.org/00fbnyb24
JobayerAhmmed/IITAcademicAutomationSystem,university dhaka.,https://ror.org/05wv2vq37
domagojlatecki/fnc-lab,university of zagreb.,https://ror.org/00mv6sv71
bwsi-hadr/R_Night_Lights,massachusetts institute of technology.,https://ror.org/042nb2s44
control-flow-attestation/c-flat,embedded systems,https://ror.org/04742eh45
mikeydiamonds/streaming,facebook,https://ror.org/01zbnvs85
cbischoff/UC-physics-computing,university of cincinnati,https://ror.org/01e3m7079
vsantacoloma/usb-postal-worker-rings-once,simón bolívar university,https://ror.org/01ak5cj98
SayakaMiura/TopHap,temple university;,https://ror.org/00kx1jb78
mattleete/TestP5Tutorial,university of sydney.,https://ror.org/0384j8v12
bndn/raytracer,university of copenhagen](https://itu.dk),https://ror.org/02309jg23
Lznah/ScanBrokers,czech technical university in prague.,https://ror.org/03kqpb082
blankasara/masterthesis,aarhus university,https://ror.org/01aj84f44
natendaben/korpse,university of colorado boulder.,https://ror.org/02ttsq026
MohamedSeliem/Peer-to-Peer-Chatting-Program,university of louisiana at lafayete,https://ror.org/01x8rc503
nasedil/checkspanfast,university of bergen.,https://ror.org/03zga2b32
rmit-s3701661-harpreet-singh/Digital-PlayStore,rmit university,https://ror.org/04ttjf776
brown9804/Computer_Structures_Design,university of costa rica,https://ror.org/02yzgww51
icyplayer/SU_Algorithms_HandsOnExercise_Part1,stanford university,https://ror.org/00f54p054
atp42/jks-ros-pkg,stanford university.,https://ror.org/00f54p054
phamvantanh/NumberPlateRecognition,danang university of science and technology.,https://ror.org/04nvpy675
eWaterCycle/eWaterleaf,netherlands escience center,https://ror.org/00rbjv475
alaarman/sigrefmc,university of twente,https://ror.org/006hf6230
martin-sedlacek/ml-for-financial-data,queen mary university of london,https://ror.org/026zzn846
huynhdattien/huynhdattien.github.io,university of nevada reno.,https://ror.org/01keh0577
manas221/cbnst-ditu,dit university.,https://ror.org/01v5k4d73
chenzizhao/chenzizhao,university of toronto,https://ror.org/03dbr7087
vishwasourab/Plant_Seedlings_Classification,university of science and technology of china.,https://ror.org/04c4dkn09
ScriptycaLiSA/MLUC-VoteSystem,don mariano marcos memorial state university union,https://ror.org/04a7ns920
indocomsoft/fluminus-mobile,apple,https://ror.org/01vpeym60
ryanshappell/DrawnFromWithin,university of washington,https://ror.org/00cvxb145
anirudhbatra/ml-coursera-uwash,university of washington,https://ror.org/00cvxb145
adam-mdmph/shinyfit-vascular,society for vascular surgery,https://ror.org/01e2b1f74
micrictor/password-vault,university of san diego.,https://ror.org/03jbbze48
fusuyfusuy/School-Projects,bogazici university,https://ror.org/03z9tma90
mookman288/static_passwords,pxo,https://ror.org/05mwx1x85
caltechlibrary/documentarist,caltech,https://ror.org/05dxps055
npmmirror/nbut-online-judge-v3-web,ningbo university of technology,https://ror.org/037dym702
thebriankilpatrick/day-planner,university of richmond,https://ror.org/03y71xh61
puolival/visual-detection-task,university of helsinki,https://ror.org/040af2s02
Giovanni1085/UvA_AIforSociety_2021,university of amsterdam.,https://ror.org/04dkp9463
spuliz/masterproject,dublin city university.,https://ror.org/04a1a1e81
Chen-Jialin/Communication-System-Assignments,shanghaitech university,https://ror.org/030bhh786
PouyaREZ/Wastewater_Energy_Optimization,stanford university),https://ror.org/00f54p054
mwengren/gsoc,google,https://ror.org/00njsd438
philippwulff/robotics_calc,technical university of munich.,https://ror.org/02kkvpp62
Artars/ICMC-Walkthrough,university of são paulo.,https://ror.org/036rp1748
YilunCai627/Cluster-analysis-with-NGLS-open-data-to-group-PhD-student-career-outcomes,duke university.,https://ror.org/00py81415
Berk035/Berk035,air force academy,https://ror.org/0055d0g64
john-decker/Box_Museum,pratt institute,https://ror.org/007m3p006
Dakota-Erickson/05-Space-shooter,indiana university),https://ror.org/01kg8sb98
uniccoin/uniccoin,university of nicosia,https://ror.org/04v18t651
sjmarks/Meadow_Climate,california polytechnic state university san luis obispo,https://ror.org/001gpfp45
usmanwardag/pylayers,university of rennes 1,https://ror.org/015m7wh34
Rise-group/clusterpy,universidad eafit,https://ror.org/03y3y9v44
Nagellan/ML-Domain-Adaptation,innopolis university,https://ror.org/02b7jh107
ruligaolab/ruligaolab.com,northwestern university,https://ror.org/000e0be47
Legohead259/OCE4525-MATLAB-Code,florida institute of technology's,https://ror.org/04atsbb87
melissakinsey/horiseon-code-refactor,columbia university,https://ror.org/00hj8s172
MLGiveYouTrucksOfLikes/FinalProject,national taiwan university,https://ror.org/05bqach95
ANI717/ros2_camera_publish,temple university,https://ror.org/00kx1jb78
cody-jarrett/egg-counter-suite,university of oregon,https://ror.org/0293rh119
wykhuh/metacatui,dataone,https://ror.org/00hr5y405
MarkArren/PhotoSocial,google,https://ror.org/00njsd438
LukaMrt/IUT-website-S1.03,university school,https://ror.org/00nyxxr91
serbestemre/randeu-webApp,izmir university of economics,https://ror.org/04hjr4202
zlavogb/data-512-final-project,university of washington,https://ror.org/00cvxb145
wisn/programming-logic,telkom university.,https://ror.org/0004wsx81
rushirajnenuji/metrics-service,dataone,https://ror.org/00hr5y405
gabriel99vieira/Projeto-SO-1a-2s-Gabriel-Martim-WordStats,polytechnic institute of leiria,https://ror.org/010dvvh94
Lazza/cafoscari-thesis-cover,ca' foscari university of venice,https://ror.org/04yzxz566
QiruiZhang/pytorch-PG-LE-CycleGAN,university of michigan ann arbor.,https://ror.org/00jmfr291
utlive/DIIVINE,the university of texas at austin,https://ror.org/00hj54h04
Randomer222/NClinchMEngProject,university of aberdeen,https://ror.org/016476m91
Cristina-MG/portfolio,polytechnic university of madrid.,https://ror.org/03n6nwv02
cd2life/Real-Time-Bus-Tracker,massachusetts institute of technology,https://ror.org/042nb2s44
DanielUHIT/WiFiDirectDemo-master,university of houston,https://ror.org/048sx0r50
davidgardenier/insights_in_python,university of amsterdam*,https://ror.org/04dkp9463
singhnir/DU-MSc-Physics-Complex-Network,university of delhi,https://ror.org/04gzb2213
federicomarini/phd_thesis_markdown,university college london,https://ror.org/02jx3x895
parthjshah95/mnist-generator,university of florida,https://ror.org/02y3ad647
davidnero/phys1321-lectures,university of pittsburgh.,https://ror.org/01an3r305
marcus800/cl-datasci-pnp-2021,university of cambridge.,https://ror.org/013meh722
saswatsamal/Introduction-to-Machine-Learning,duke university,https://ror.org/00py81415
bunatl/gradeGrapher,google,https://ror.org/00njsd438
nadavk72/hebruby,cambridge university,https://ror.org/013meh722
JayDeal7/cosc-4p02-chat-bot,brock university,https://ror.org/056am2717
nijatmursali/InteractiveGraphics,sapienza university of rome,https://ror.org/02be6w209
UnoYakshi/AnyBookPP,innopolis university.,https://ror.org/02b7jh107
NelloCarotenuto/Weakness-Detector-for-Java,university of salerno.,https://ror.org/0192m2k53
andyhollington/ABM-Portfolio-GEOG003,university of leeds,https://ror.org/024mrxd33
mandreaona/Crime-Data-Management-System,hult international business school.,https://ror.org/01my2ss20
dzwiedziu-nkg/azu-python-rest,cracow university of technology,https://ror.org/00pdej676
HackICASR/meetinginfo,western norway university of applied science,https://ror.org/05phns765
earowang/Business_Analytics,monash university,https://ror.org/02bfwt286
Luca96/face-clustering,university of salerno,https://ror.org/0192m2k53
Katiechong-git/homeFinder,northeastern university,https://ror.org/02ahky613
ZitHub/assignments-ws-15-16,the university of munich,https://ror.org/05591te55
sigadavid96/EarMark,carnegie mellon university,https://ror.org/05x2bcf33
fastflair/VQGAN-CLIP,google,https://ror.org/00njsd438
hakimfiskin/bogazici-students-expected-first-wage,boğaziçi university,https://ror.org/03z9tma90
svanhedger/2750E,huron university college,https://ror.org/05fd42690
nk-coding/notSoPrivatePSE,university of oldenburg.,https://ror.org/033n9gh91
NaingAungLuu/jetpack-compose-demo-varcamp,university of yangon,https://ror.org/038724806
alexkgrimes/InventoryManager,northwestern university,https://ror.org/000e0be47
jingxiangmo/mcgill-software-course-setups,mcgill university,https://ror.org/01pxwe438
BlackIIIFOX/GoblinSlayerSystemServer,itmo university.,https://ror.org/04txgxn49
bic-kn/imagej-scripts,university of konstanz.,https://ror.org/0546hnb39
4z7l/OSS-Snake,세종대학교,https://ror.org/00aft1q37
swosu-ace/swosu-ace.github.io,southwestern oklahoma state university.,https://ror.org/01y8xtk20
JKAngus/digitalTableER,university of saskatchewan.,https://ror.org/010x8gc63
TheodorEmanuelsson/BitcoinGARCH,lund university.,https://ror.org/012a77v79
BenMatase/BucknellSustainability,bucknell university.,https://ror.org/00fc1qt65
NewsChain/NewsChain,uc davis,https://ror.org/05rrcem69
Gough16/ProductionLineTracker,florida gulf coast university.,https://ror.org/05tc5bm31
MehmetUstek/Diffie_Hellman_Key_Exchange,koc university,https://ror.org/00jzwgz36
RoboCoRS/unified,bilkent university,https://ror.org/02vh8a032
mmewen/MT09-numerical-analysis,compiègne university of technology,https://ror.org/04y5kwa70
dbreucker/seo4olap-evaluation,karlsruhe institute of technology,https://ror.org/04t3en479
danielkocher/obdd-survey,university of salzburg.,https://ror.org/05gs8cd61
praguevara/ele,university of alicante.,https://ror.org/05t8bcz72
andychase/classwork,oregon state university.,https://ror.org/00ysfqy60
baileyrva/baileyEMS,university of richmond,https://ror.org/03y71xh61
mhzahid/routine,daffodil international university.,https://ror.org/052t4a858
agryt/xrfpackage,university of bergen.,https://ror.org/03zga2b32
scottedwardpratt/MADAIWorkBench,university of north carolina at chapel hill,https://ror.org/0130frc33
QipengGuo/NLP-Notes,fudan university,https://ror.org/013q1eq08
xvyw888/Digital-electronics-2,brno university of technology,https://ror.org/03613d656
44796c616e/TLS-Scanner,ruhr-university bochum,https://ror.org/04tsk2644
brianzhang01/avicenna,google,https://ror.org/00njsd438
kappelmann/seminar_theorems_for_free,technical university of munich,https://ror.org/02kkvpp62
KolmschateS/reversi,university of applied sciences windesheim,https://ror.org/04zmc0e16
ParasGarg/Stevens-Computer-Science-Courses-Materials,stevens institute of technology.,https://ror.org/02z43xh36
jgriemsmann/FullStackOpen2020,university of helsinki,https://ror.org/040af2s02
bryantleee/next-gen-scholars-remastered,university of richmond,https://ror.org/03y71xh61
kmlawson/mo4971-from-city-to-home,university of st andrews,https://ror.org/02wn5qz54
phHartl/CheckThatLab_2021,university of regensburg,https://ror.org/01eezs655
kaspiatabbassom/CSE-0410-Summer2021,state university of bangladesh(sub),https://ror.org/01g14tq52
radzikoska123/Operating-Systems-Laboratory,wroclaw university of science and technology,https://ror.org/008fyn775
PriceLab/fimoService,university of washington,https://ror.org/00cvxb145
VardanMelik/Eurasia-International-University,eurasia international university,https://ror.org/04z37sn09
Chen-Jialin/Mathematical-Methods-for-Physics-II-Assignments,shanghaitech university,https://ror.org/030bhh786
RunqiZhao/Hurricane-Damage-Map,boston university.,https://ror.org/05qwgg493
meyawarrick/RSJ108,university of nevada reno,https://ror.org/01keh0577
kaynzhel/Bioinformatics-Research-2021,university of alberta.,https://ror.org/0160cpw27
mtanner161/MinesMineralModel,colorado school of mines,https://ror.org/04raf6v53
moumou3/gdev,nvidia,https://ror.org/02kr42612
data-carpentry-for-agriculture/trial-lesson,university of illinois,https://ror.org/047426m28
karthik-r-rao/vlsi-physical-design,national institute of technology karnataka.,https://ror.org/01hz4v948
tinaher522/com6513_nlp_cwi,university of sheffield,https://ror.org/05krs5044
Robaina/meta-marc,colorado state university,https://ror.org/03k1gpj17
ana-vela/Memory-Game,google,https://ror.org/00njsd438
Ashrafgnd/gonoproject,gono university,https://ror.org/01de7ab51
quadmotor/OpenTspline,vienna university of technology.,https://ror.org/04d836q62
cdrischler/cdrischler,michigan state university,https://ror.org/05hs6h993
i3mainz/openballoonmap-boot,geoinformation,https://ror.org/05t4zqc79
mungujn/machine-learning-detect-cancer,makerere university,https://ror.org/03dmz0111
theMickster/AdventureWorks,microsoft.,https://ror.org/001dd4s60
brenov/kheridiens-revenge,federal university of rio grande do norte,https://ror.org/04wn09761
javanOkendo/maxquant_linux_guide,university of cape town,https://ror.org/03p74gp79
darshilpatel/cs50-psets,harvard university.,https://ror.org/03vek6s52
EMFS/datasciencecoursera,johns hopkins university,https://ror.org/00za53h95
agnanzakariya/binus-design,binus university,https://ror.org/03zmf4s77
nikandt/PP7-Firmware,aalto university.,https://ror.org/020hwjq30
stevenwcliu/FA21_172Project,san jose state university,https://ror.org/04qyvz380
WindSekirun/ROUTE_BUILDER,google,https://ror.org/00njsd438
jakubriegel/Piper,poznań university of technology,https://ror.org/00p7p3302
calebh94/evtol-power-range,georgia institute of technology,https://ror.org/01zkghx44
ismail-h-rana/ismail-h-rana,khulna university of engineering and technology,https://ror.org/04y58d606
sguizard/nf-core-isoseq,pacbio,https://ror.org/00fcszb13
jc99k/gDel3D,nvidia.,https://ror.org/02kr42612
gcoppola8/FIS,university of essex.,https://ror.org/02nkf1q06
AmirAbaskohi/AdavancedProgrammingProject,university of tehran,https://ror.org/05vf56z40
cgreenhalgh/nottfar-app,university of nottingham,https://ror.org/01ee9ar58
VaibhaviDharashivkar97/ISTE780_Project,walmart,https://ror.org/01ts0we02
alortiz27/Python-669,texas a&m university,https://ror.org/01f5ytq51
gusarv/gusarv,uppsala university,https://ror.org/048a87296
kshep425/Developer-Profile-Generator2,google,https://ror.org/00njsd438
mingzhew/structured-matching,university of michigan ann arbor.,https://ror.org/00jmfr291
CourtneyFuentes/E05b-Scripting-and-Scenes,indiana university bloomington.,https://ror.org/02k40bc56
hibari-moe/api,bucks new university,https://ror.org/02q3bak66
NewsNerdsAtCoJMC/ProjectTicoTeam7,university of nebraska-lincoln.,https://ror.org/043mer456
vanAkim/Data_Science_Specialization-John_Hopkins,johns hopkins university.,https://ror.org/00za53h95
chbrown/topic-sentiment-authorship,the university of texas at austin.,https://ror.org/00hj54h04
mariariveraaraya/PhD_Final,james cook university.,https://ror.org/04gsp2c11
kmykoh97/e-Book,shanghai jiao tong university,https://ror.org/0220qvk04
Pieterjaninfo/PP,university of twente,https://ror.org/006hf6230
itsnzsaad/cse215-inventory-management-system,north south university.,https://ror.org/05wdbfp45
IAARhub/TutorialRPA,google.,https://ror.org/00njsd438
araut1/CS-575-design-and-analysis-of-computer-algorithms,binghamton university,https://ror.org/008rmbt77
tony2guo/selection-problem,national tsing hua university,https://ror.org/00zdnkx70
aman-chauhan/ArtGAN,art institute of chicago,https://ror.org/03kyqs312
ucekdsc/BigUCE,google,https://ror.org/00njsd438
ericcristofalo/testing_gmapping,stanford university,https://ror.org/00f54p054
MiguelEmmara-ai/AUT_Grading_System,auckland university of technology,https://ror.org/01zvqw119
mohsiur/football-sim,north south university,https://ror.org/05wdbfp45
lbbc1117/DeepLearningUFLDL,stanford university,https://ror.org/00f54p054
luispadron/Decaf-Lang-Syntax,university of michigan.,https://ror.org/00jmfr291
JonLehto/SD_CancerDetection,michigan technological university,https://ror.org/0036rpn28
grrrr/ns,austrian research institute for artificial intelligence,https://ror.org/04j47vk14
amitpant14/FaceRecognizer,university of michigan.,https://ror.org/00jmfr291
chenshenlv/LectureNotes,university of florida.,https://ror.org/02y3ad647
corinnemedeiros/corinnemedeiros.github.io,bellevue university.,https://ror.org/00b7ckn36
inSileco/rchelsa,swiss federal institute for forest snow and landscape research,https://ror.org/04bs5yc70
ADsty/Software-Engineering-2021,peter the great st. petersburg polytechnic university:,https://ror.org/02x91aj62
ohanlonl/qCMAT,lancaster university,https://ror.org/04f2nsd36
igorceridorio/LabCompiladores,federal university of são carlos,https://ror.org/00qdc6m37
marbiouk/dsdtools,bangor university.,https://ror.org/006jb1a24
iamabhishek229313/SolveSudoku,raman global university,https://ror.org/032583b91
NicolasMRSN/final_project_BC,tongji university,https://ror.org/03rc6as71
Behordeun/Automating-AWS-Infrastructure-with-Terraform,amazon,https://ror.org/00b9ktm87
tosaric/rijeka_school_ruben,university of rijeka,https://ror.org/05r8dqr10
TomPlum/university_major_project,university of bolton,https://ror.org/01t884y44
sarajmunjal/smhash,stony brook university.,https://ror.org/05qghxh33
dssatau/dssatau.github.io,ashoka university.,https://ror.org/02j1xr113
JackHack96/pse_watertank_system,university of verona,https://ror.org/039bp8j42
zheng-yanan/stomotology-demo,peking university,https://ror.org/02v51f717
philipphoman/geneva2019,university of geneva,https://ror.org/01swzsf04
DanielUHIT/WiFiDirectDemo-master,university of houston,https://ror.org/048sx0r50
grkuntzmd/sudoku,university of western australia.,https://ror.org/047272k79
a13xk13m/covidcg,elife:,https://ror.org/04rjz5883
Tezika/Pengo,university of utah,https://ror.org/03r0ha626
kaflenitish/geometric-calculation,vanderbilt university.,https://ror.org/02vm5rt34
Jana-A/WTSI.DDD,wellcome trust sanger institute.,https://ror.org/05cy4wa09
Vince1988/cpvr-imagejplugins,bern university of applied sciences,https://ror.org/02bnkt322
lr91-089/Advanced-Topics-Management-Science,university of passau.,https://ror.org/05ydjnb78
awllee/smc-tutorial,queensland university of technology,https://ror.org/03pnv4752
kasra21/unlvstudentsupportAppAndroid,university of nevada las vegas,https://ror.org/0406gha72
allisonmarn/SpinAcquisition,boston university,https://ror.org/05qwgg493
mikblack/BIOC461-stats,university of otago.,https://ror.org/01jmxt844
manishjoshi394/algorithms,princeton university.,https://ror.org/00hx57361
jvaclavik/position-checker,czech technical university,https://ror.org/00j7bab93
SKsaqlain/Sentiment-Analysis,pes university.,https://ror.org/05m169e78
LMesaric/Seminar-FER-2019,university of zagreb,https://ror.org/00mv6sv71
jgcape/sit725-2021-t2-prac7,deakin university.,https://ror.org/02czsnj07
jeafreezy/webgis-roadmap,open-source,https://ror.org/001z81t90
udmis/web-app-dev,university of delaware,https://ror.org/01sbq1a82
Banus/Textflow,indiana university,https://ror.org/01kg8sb98
shahzebasif/c301_w16,university of alberta,https://ror.org/0160cpw27
aitorres/ci3661-prolog,universidad simón bolívar,https://ror.org/01ak5cj98
Tolenno/uq-library-cli-gem,university of queensland,https://ror.org/00rqy9422
joshhn/focsipedia,depauw university,https://ror.org/02mks6v46
redxdev/hvzsite-old,rochester institute of technology,https://ror.org/00v4yb702
UtkarshTrehan-icloud/Python-For-Everybody,university of michigan,https://ror.org/00jmfr291
Barvin/Grinded-Script,facebook,https://ror.org/01zbnvs85
MicahGale/MIT-NSE-thesis-Title-Page,massachusetts institute of technology,https://ror.org/042nb2s44
George-Onyango/Covid-Updates,ministry of health,https://ror.org/00hy3gq97
rdegnan/pure-fun,cambridge university press,https://ror.org/03jsdjx34
pratimaKshetry/DataParser,university of maryland college park,https://ror.org/047s2c258
samkho10/TAMSNaturally,university of north texas.,https://ror.org/00v97ad02
namnv1113/UITHelper_QAS,university of information technology,https://ror.org/03bxja712
mfijalkowska/Final-Year-Project,university of liverpool,https://ror.org/04xs57h96
wesjrock/arraylist,university of são paulo,https://ror.org/036rp1748
haydarmajeed/SocketProgramming,university of san diego.,https://ror.org/03jbbze48
dfro/SPbETU_beamerposter_template,st. petersburg electrotechnical university,https://ror.org/023bq8521
vashov/NsauTimetable,novosibirsk state agrarian university.,https://ror.org/01hgeey64
Nightingale1997/Monitored-Wellbeing,chalmers university of technology,https://ror.org/040wg7k59
dbrower/nddis,university of notre dame's,https://ror.org/00mkhxb43
brian-sigurdson/ansible-boa-bash-hadoop,bowling green state university.,https://ror.org/00ay7va13
mraymer/WSUThesisTemplate,wright state university,https://ror.org/04qk6pt94
Jexah/comp2129-assignment1,university of sydney,https://ror.org/0384j8v12
ujjwalll/get-that-flair,iiit delhi,https://ror.org/049tgcd06
QinganZhao/Big-Data-Management-and-Analysis,cornell university,https://ror.org/05bnh6r87
b-pmcg/altnets,university of denver,https://ror.org/04w7skc03
GunterMueller/KLIC,waseda university,https://ror.org/00ntfnx83
top-gun007/RU-APP,rajasthan university(my,https://ror.org/05arfhc56
DongYuYu/Scalation,university georgia,https://ror.org/02bjhwk41
DChaushev/Data-Mining-Project-Classification,stanford university,https://ror.org/00f54p054
fxrcode/ucore-os-2020,tsinghua university,https://ror.org/03cve4549
KyleGau/osslab-pku.github.io,peking university,https://ror.org/02v51f717
intelligent-environments-lab/bleed-orange-measure-iaq,the university of texas at austin.,https://ror.org/00hj54h04
Zander-Labuschagne/CROSS-v1,north-west university,https://ror.org/010f1sq29
hit-at-sea/awesome-cs,harbin institute of technology.,https://ror.org/01yqg2h08
anilkircaliali/digital-factory,university of south carolina,https://ror.org/02b6qw903
YahyaOmari/reading-notes-Code301,university of jordan,https://ror.org/05k89ew48
evinjaff/speedrunsunchained,washington university in st. louis,https://ror.org/01yc7t268
chunkitlau/dns_relay,beijing university of posts and telecommunications,https://ror.org/04w9fbh59
jackhe-umich/chrome-crop-screen-capture,university michigan,https://ror.org/00jmfr291
Samhamsam/softwarearchitektur,university of applied sciences in konstanz,https://ror.org/051qw9f78
RahulSajnani/RRC-new-website,leiden university.,https://ror.org/027bh9e22
BobString/feistel-cypher,university of stavanger:,https://ror.org/02qte9q33
div88/mws-restaurant,google,https://ror.org/00njsd438
ermus19/high-performance-computing,university of leon,https://ror.org/02tzt0b78
Novartis/Cell-Quant,novartis,https://ror.org/00fxgea47
yfyuan01/yfyuan01.github.io,harbin institute of technology,https://ror.org/01yqg2h08
esayli/TwitChat,google,https://ror.org/00njsd438
h2oai/article-information-2019,george washington university;,https://ror.org/00y4zzh67
jotelha/dtool-lookup-server-container-composition,university of freiburg,https://ror.org/0245cg223
samyonr/Cloud-Memcached,hebrew university of jerusalem's,https://ror.org/03qxff017
canonical-debate-lab/argument-analysis-research,arg-tech,https://ror.org/05w34fa93
JanLauGe/PhD,university of cambridge,https://ror.org/013meh722
fishmingyu/ge-spmm,tsinghua university,https://ror.org/03cve4549
CMPUT301F20T31/Athenaeum,university of alberta.,https://ror.org/0160cpw27
s0yabean/bt3103-final-project,national university of singapore,https://ror.org/01tgyzw49
bjburlak/GruupsFinal,oakland university,https://ror.org/01ythxj32
kamarain/wiki,tampere university.,https://ror.org/033003e23
daniel-mizrahi/Quick-Tutor,university of virginia,https://ror.org/0153tk833
pva701/Haskell-Practices,itmo university,https://ror.org/04txgxn49
jamesjarvis/co661-assignment-2,university of kent,https://ror.org/00xkeyj56
Joe-C-Ding/BJTUThesis,beijing jiaotong university.,https://ror.org/01yj56c84
jonherke/pycovid,johns hopkins university center engineering,https://ror.org/00za53h95
kwyyoo/hello-world,stony brook university.,https://ror.org/05qghxh33
muhsatrio/feedback-fisdas,telkom university.,https://ror.org/0004wsx81
Lovable-Lazy/DATA2040_Midterm_Project,brown university,https://ror.org/05gq02987
vknaisl/teeton,czech technical university.,https://ror.org/00j7bab93
bptlab/chimera,hasso plattner institute,https://ror.org/058rn5r42
andrealit/Case-Carry,case western reserve university,https://ror.org/051fd9666
catherinehulshof/SCBI-ForestGEO-Data,smithsonian conservation biology institute,https://ror.org/04hnzva96
josues/time-deconstruction,university of applied sciences potsdam.,https://ror.org/012m9bp23
rachelstarry/ds_metamodules,social science research council,https://ror.org/006cvnv84
mlward639/Unit-ten-homework,software engineering,https://ror.org/0119k2y25
StamatisOrfanos/Information_Retrieval_Project,university of piraeus.,https://ror.org/02qs84g94
adibns/dsci522-group16,university of british columbia.,https://ror.org/03rmrcq20
briankoser/sosoreads,amazon,https://ror.org/00b9ktm87
BrownUniversity/brown-university-styles,brown university,https://ror.org/05gq02987
ericdewar/biostats,suffolk university</b>,https://ror.org/05y50nr98
esmyser/Attack-of-the-Reviews,google.,https://ror.org/00njsd438
AZBDaniel/team-profile-generator,university of arizona,https://ror.org/03m2x1q45
nihilistnun/chess_algorithms,newcastle university,https://ror.org/00eae9z71
yztxwd/MNase-seq-workflow,pennsylvania state university,https://ror.org/04p491231
skranz/lassoEffectSim,ulm university,https://ror.org/032000t02
blackadar/shepherd,wentworth institute of technology.,https://ror.org/03tqeft14
jrah/2poundsmeal,sheffield university.,https://ror.org/05krs5044
4k3R/kannur-university,kannur university,https://ror.org/00zz2cd87
asadahmedde/CSE-455-HWS,university of washington,https://ror.org/00cvxb145
shiningcoders/CU-Safe,chandigarh university,https://ror.org/05t4pvx35
melmajdob/Programming-With-Python,florida institute of technology,https://ror.org/04atsbb87
JuanDAstudillo/QC_MATH_390.4_Spring_2019,city university of new york,https://ror.org/00453a208
Ahmed70/uokirkuk,university of kirkuk,https://ror.org/01pk8rb11
FranciscoAT/movie_db,university of ottawa,https://ror.org/03c4mmv16
mtplr/pyMol-notes,university of cologne,https://ror.org/00rcxh774
qpakzk/SSU-CSE-Problem-Solving,soongsil university,https://ror.org/017xnm587
dean-mhl/html5-slot-machine,oxford university,https://ror.org/052gg0110
a-thoma/processj,university of nevada las vegas.,https://ror.org/0406gha72
NotANewt/hw10_oop_team_profile_generator,software,https://ror.org/004g36n56
GiannisProkopiou/Samsung-Innovation-Campus-Artificial-Intelligence-2021,polytechnic university of madrid,https://ror.org/03n6nwv02
ShaiAharon/OOP_19,ariel university,https://ror.org/03nz8qe97
JasenRatnam/NumericalMethods,concordia university,https://ror.org/01qxhf360
speedstyle/popskill,university of cambridge,https://ror.org/013meh722
rywjhzd/Computational-Astrophysics,leiden university.,https://ror.org/027bh9e22
iterator03/Avishkar,motilal nehru national institute of technology allahabad.,https://ror.org/04dp7tp96
ImareTeam/audio-recognition-library,nicolaus copernicus university toruń,https://ror.org/0102mm775
jacob-tucker/V11-GarageBand-Project,northwestern university.,https://ror.org/000e0be47
sunilshahu/Algorithm-Implementations,google,https://ror.org/00njsd438
sevanetrebchenko/fast-poisson-disk-sampling,university of british columbia.,https://ror.org/03rmrcq20
somethingnew2-0/CS537-P5,university of wisconsin-madison,https://ror.org/01y2jtd41
SML-SHTU/SML-docs,shanghaitech university.,https://ror.org/030bhh786
rahulon12/PopSign,georgia institute of technology.,https://ror.org/01zkghx44
BenAveling/COVID-19,johns hopkins university,https://ror.org/00za53h95
AndersonDalbert/robocode_GA,federal university of campina grande.,https://ror.org/00eftnx64
kingapili/GreenHouse,gdansk university of technology,https://ror.org/006x4sc24
sieveandsand/Black-Hole,university of washington,https://ror.org/00cvxb145
parasgarg11/project-mozilla,thapar institute of engineering and technology.,https://ror.org/00wdq3744
robertying/thu-course-api,tsinghua university,https://ror.org/03cve4549
WholyBagel/HeliosWebsite,university of wisconsin-madison.,https://ror.org/01y2jtd41
zahego/Buggit,temple university.,https://ror.org/00kx1jb78
